SBRN,Hospital,FieldItemMasterNumber,Part Name,Part Description,Unit of Measure,Classification,Manufacturer Name,Vendor Name,Vendor Contact Info,Vendor Part Number,Catalog Number,Price,Lot Number,Batch Number,Expiration Date,Recall Status,Purchase Order Number,Purchase Date,Order Status,QtyOnOrder,OnHandQty,Location,NationalItemMasterId,DataQualityFlags,HumanReviewRequired
SBRN1916,Hospital D,IE0618UI,Syringe 10ml,Syringe 10ml - Standard,PACK,Medical,HealthCorp Intl,MedLogix,521012,VP-9669,CAT-88621,233.72,LOT-73178,BATCH-1678,2022-09-04,Active,PO-315601,2026-02-08,Canceled,27,36,Main Warehouse,NIM-SYRINGE-10ML,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1917,Hospital D,IE0618UI,Syringe 10ml,Syringe 10ml - Standard,PACK,Medical,HealthCorp Intl,MedLogix,521012,VP-9669,CAT-88621,233.72,LOT-73178,BATCH-1678,2022-09-04,Active,PO-315601,2026-02-08,Canceled,27,36,Main Warehouse,NIM-SYRINGE-10ML,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1918,Hospital D,IE0618UI,Syringe 10ml,Syringe 10ml - Standard,PACK,Medical,HealthCorp Intl,MedLogix,521012,VP-9669,CAT-88621,233.72,LOT-73178,BATCH-1678,2022-09-04,Active,PO-315601,2026-02-08,Canceled,27,36,Main Warehouse,NIM-SYRINGE-10ML,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1919,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1920,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1921,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1922,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1923,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1924,Hospital D,JG8873EP,Syringe 10ml,Syringe 10ml - Standard,UNIT,Supply,MedSupply Corp,GlobalMed,742902,VP-7430,CAT-30280,771.08,LOT-34039,BATCH-1621,2027-02-09,Monitoring,PO-878315,2020-08-20,Delivered,47,15,Receiving Dock,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1925,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1926,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1927,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1928,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1929,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1930,Hospital D,SZ0000LK,Syringe 10ml,Syringe 10ml - Standard,UNIT,Surgical,SurgiTech LLC,HealthEquip Direct,884086,VP-6659,CAT-98093,1388.24,LOT-28396,BATCH-1282,2028-09-17,Monitoring,PO-561522,2024-04-24,Pending,8,11,Clinic Supply Cabinet,NIM-SYRINGE-10ML,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1931,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Pharmaceutical,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1932,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Supply,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1933,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Supply,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1934,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Supply,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1935,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Supply,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1936,Hospital D,XE9124H9,Thermometer Digital,Thermometer Digital - Premium,BAG,Pharmaceutical,MedSupply Corp,GlobalMed,585205,VP-5377,CAT-86852,1220.39,LOT-19694,BATCH-2820,2023-12-20,Monitoring,PO-948205,2021-12-18,Delivered,192,39,Receiving Dock,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRED_ITEM_FLAG,True
SBRN1937,Hospital D,ZO86532P,Thermometer Digital,Thermometer Digital - Imported,BAG,Medical,MedSupply Corp,GlobalMed,276341,VP-3487,CAT-33449,53.92,LOT-17507,BATCH-3240,2027-06-14,None,PO-135654,2027-11-11,Canceled,47,92,Surgery Closet,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN1938,Hospital D,ZO86532P,Thermometer Digital,Thermometer Digital - Imported,BAG,Medical,MedSupply Corp,GlobalMed,276341,VP-3487,CAT-33449,53.92,LOT-17507,BATCH-3240,2027-06-14,None,PO-135654,2027-11-11,Canceled,47,92,Surgery Closet,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN1939,Hospital D,PU3657AI,Thermometer Digital,Thermometer Digital - Standard,BOX,Pharmaceutical,HealthCorp Intl,United Medical Suppliers,658120,VP-9604,CAT-94027,317.81,LOT-66763,BATCH-1093,2022-11-05,None,PO-231243,2022-10-11,Canceled,26,16,Clinic Supply Cabinet,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN1940,Hospital D,MZ0765K7,Thermometer Digital,Thermometer Digital - Premium,BOX,Surgical,MedSupply Corp,Prime Healthcare Vendors,924527,VP-5456,CAT-66202,192.37,LOT-56142,BATCH-4187,2023-09-02,None,PO-314887,2026-12-22,Pending,8,503,Receiving Dock,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1941,Hospital D,MZ0765K7,Thermometer Digital,Thermometer Digital - Premium,BOX,Surgical,MedSupply Corp,Prime Healthcare Vendors,924527,VP-5456,CAT-66202,192.37,LOT-56142,BATCH-4187,2023-09-02,None,PO-314887,2026-12-22,Pending,8,503,Receiving Dock,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1942,Hospital D,MZ0765K7,Thermometer Digital,Thermometer Digital - Premium,BOX,Surgical,MedSupply Corp,Prime Healthcare Vendors,924527,VP-5456,CAT-66202,192.37,LOT-56142,BATCH-4187,2023-09-02,None,PO-314887,2026-12-22,Pending,8,503,Receiving Dock,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1943,Hospital D,BH2557R3,Thermometer Digital,Thermometer Digital - Generic,EA,Pharmaceutical,MedSupply Corp,HealthEquip Direct,691201,VP-6897,CAT-91387,249.46,LOT-59554,BATCH-1828,2028-06-21,None,PO-673084,2020-10-11,Canceled,169,545,ICU Storage,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN1944,Hospital D,BH2557R3,Thermometer Digital,Thermometer Digital - Generic,EA,Pharmaceutical,MedSupply Corp,HealthEquip Direct,691201,VP-6897,CAT-91387,249.46,LOT-59554,BATCH-1828,2028-06-21,None,PO-673084,2020-10-11,Canceled,169,545,ICU Storage,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN1945,Hospital D,BH2557R3,Thermometer Digital,Thermometer Digital - Generic,EA,Pharmaceutical,MedSupply Corp,HealthEquip Direct,691201,VP-6897,CAT-91387,249.46,LOT-59554,BATCH-1828,2028-06-21,None,PO-673084,2020-10-11,Canceled,169,545,ICU Storage,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN1946,Hospital D,BH2557R3,Thermometer Digital,Thermometer Digital - Generic,EA,Pharmaceutical,MedSupply Corp,HealthEquip Direct,691201,VP-6897,CAT-91387,249.46,LOT-59554,BATCH-1828,2028-06-21,None,PO-673084,2020-10-11,Canceled,169,545,ICU Storage,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN1947,Hospital D,BH2557R3,Thermometer Digital,Thermometer Digital - Generic,EA,Pharmaceutical,MedSupply Corp,HealthEquip Direct,691201,VP-6897,CAT-91387,249.46,LOT-59554,BATCH-1828,2028-06-21,None,PO-673084,2020-10-11,Canceled,169,545,ICU Storage,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE,False
SBRN1948,Hospital D,FJ80434A,Thermometer Digital,Thermometer Digital - Standard,EA,Medical,MedSupply Corp,Prime Healthcare Vendors,816513,VP-9616,CAT-86857,1192.36,LOT-41044,BATCH-1366,2024-11-25,Active,PO-792997,2025-10-09,Pending,134,65,ER Supply Room,NIM-THERMOMETER-DIGITAL,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1949,Hospital D,FJ80434A,Thermometer Digital,Thermometer Digital - Standard,EA,Medical,MedSupply Corp,Prime Healthcare Vendors,816513,VP-9616,CAT-86857,1192.36,LOT-41044,BATCH-1366,2024-11-25,Active,PO-792997,2025-10-09,Pending,134,65,ER Supply Room,NIM-THERMOMETER-DIGITAL,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1950,Hospital D,FJ80434A,Thermometer Digital,Thermometer Digital - Standard,EA,Medical,MedSupply Corp,Prime Healthcare Vendors,816513,VP-9616,CAT-86857,1192.36,LOT-41044,BATCH-1366,2024-11-25,Active,PO-792997,2025-10-09,Pending,134,65,ER Supply Room,NIM-THERMOMETER-DIGITAL,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1951,Hospital D,FJ80434A,Thermometer Digital,Thermometer Digital - Standard,EA,Medical,MedSupply Corp,Prime Healthcare Vendors,816513,VP-9616,CAT-86857,1192.36,LOT-41044,BATCH-1366,2024-11-25,Active,PO-792997,2025-10-09,Pending,134,65,ER Supply Room,NIM-THERMOMETER-DIGITAL,EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1952,Hospital D,OL357640,Thermometer Digital,Thermometer Digital - Premium,EA,Supply,MedSupply Corp,HealthEquip Direct,925142,VP-3846,CAT-37093,500.42,LOT-15366,BATCH-7316,2028-02-15,Active,PO-805138,2021-06-15,Canceled,16,25,Surgery Closet,NIM-THERMOMETER-DIGITAL,,False
SBRN1953,Hospital D,OL357640,Thermometer Digital,Thermometer Digital - Premium,EA,Supply,MedSupply Corp,HealthEquip Direct,925142,VP-3846,CAT-37093,500.42,LOT-15366,BATCH-7316,2028-02-15,Active,PO-805138,2021-06-15,Canceled,16,25,Surgery Closet,NIM-THERMOMETER-DIGITAL,,False
SBRN1954,Hospital D,DC2630NN,Thermometer Digital,Thermometer Digital - Premium,PACK,Medical,MedSupply Corp,GlobalMed,930975,VP-2285,CAT-50982,1155.62,LOT-10819,BATCH-7243,2028-09-08,Monitoring,PO-978777,2021-08-19,Pending,173,42,Clinic Supply Cabinet,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1955,Hospital D,DC2630NN,Thermometer Digital,Thermometer Digital - Premium,PACK,Medical,MedSupply Corp,GlobalMed,930975,VP-2285,CAT-50982,1155.62,LOT-10819,BATCH-7243,2028-09-08,Monitoring,PO-978777,2021-08-19,Pending,173,42,Clinic Supply Cabinet,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE,True
SBRN1956,Hospital D,SU987315,Thermometer Digital,Thermometer Digital - Generic,PACK,Medical,MedSupply Corp,United Medical Suppliers,704969,VP-1141,CAT-62741,615.44,LOT-64790,BATCH-8561,2020-05-02,Monitoring,PO-815813,2024-01-01,Delivered,60,31,Main Warehouse,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1957,Hospital D,SU987315,Thermometer Digital,Thermometer Digital - Generic,PACK,Medical,MedSupply Corp,United Medical Suppliers,704969,VP-1141,CAT-62741,615.44,LOT-64790,BATCH-8561,2020-05-02,Monitoring,PO-815813,2024-01-01,Delivered,60,31,Main Warehouse,NIM-THERMOMETER-DIGITAL,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1958,Hospital D,SU987315,Thermometer Digital,Thermometer Digital - Standard,UNIT,Surgical,HealthCorp Intl,GlobalMed,278547,VP-9395,CAT-17103,224.61,LOT-36869,BATCH-5292,2027-11-05,None,PO-324594,2028-03-03,Canceled,85,68,ER Supply Room,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN1959,Hospital D,SU987315,Thermometer Digital,Thermometer Digital - Standard,UNIT,Surgical,HealthCorp Intl,GlobalMed,278547,VP-9395,CAT-17103,224.61,LOT-36869,BATCH-5292,2027-11-05,None,PO-324594,2028-03-03,Canceled,85,68,ER Supply Room,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN1960,Hospital D,SU987315,Thermometer Digital,Thermometer Digital - Standard,UNIT,Surgical,HealthCorp Intl,GlobalMed,278547,VP-9395,CAT-17103,224.61,LOT-36869,BATCH-5292,2027-11-05,None,PO-324594,2028-03-03,Canceled,85,68,ER Supply Room,NIM-THERMOMETER-DIGITAL,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;FUTURE_PURCHASE_DATE_REQUIRES_REVIEW;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW,True
SBRN1961,Hospital D,BT5487JU,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Implant,HealthCorp Intl,United Medical Suppliers,737797,VP-7593,CAT-45627,165.42,LOT-16409,BATCH-5202,2023-09-22,None,PO-111272,2024-11-23,Pending,12,177,Receiving Dock,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1962,Hospital D,BT5487JU,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Implant,HealthCorp Intl,United Medical Suppliers,737797,VP-7593,CAT-45627,165.42,LOT-16409,BATCH-5202,2023-09-22,None,PO-111272,2024-11-23,Pending,12,177,Receiving Dock,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1963,Hospital D,BT5487JU,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Implant,HealthCorp Intl,United Medical Suppliers,737797,VP-7593,CAT-45627,165.42,LOT-16409,BATCH-5202,2023-09-22,None,PO-111272,2024-11-23,Pending,12,177,Receiving Dock,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1964,Hospital D,BT5487JU,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Implant,HealthCorp Intl,United Medical Suppliers,737797,VP-7593,CAT-45627,165.42,LOT-16409,BATCH-5202,2023-09-22,None,PO-111272,2024-11-23,Pending,12,177,Receiving Dock,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1965,Hospital D,GH172268,Wound Dressing Large,Wound Dressing Large - Generic,BOX,Medical,HealthCorp Intl,Prime Healthcare Vendors,360258,VP-8058,CAT-97054,1249.5,LOT-66643,BATCH-3906,2020-10-06,Monitoring,PO-684897,2024-03-28,Pending,120,42,Clinic Supply Cabinet,NIM-WOUND-DRESSING-LARGE,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1966,Hospital D,GH172268,Wound Dressing Large,Wound Dressing Large - Generic,BOX,Medical,HealthCorp Intl,Prime Healthcare Vendors,360258,VP-8058,CAT-97054,1249.5,LOT-66643,BATCH-3906,2020-10-06,Monitoring,PO-684897,2024-03-28,Pending,120,42,Clinic Supply Cabinet,NIM-WOUND-DRESSING-LARGE,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1967,Hospital D,GH172268,Wound Dressing Large,Wound Dressing Large - Generic,BOX,Medical,HealthCorp Intl,Prime Healthcare Vendors,360258,VP-8058,CAT-97054,1249.5,LOT-66643,BATCH-3906,2020-10-06,Monitoring,PO-684897,2024-03-28,Pending,120,42,Clinic Supply Cabinet,NIM-WOUND-DRESSING-LARGE,RECALL_STATUS_MONITORING_REQUIRES_GOVERNANCE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1968,Hospital D,OL357640,Wound Dressing Large,Wound Dressing Large - Generic,BOX,Supply,SurgiTech LLC,GlobalMed,367243,VP-2566,CAT-80242,1359.34,LOT-29716,BATCH-4838,2021-07-19,None,PO-728644,2024-07-24,Delivered,181,34,ER Supply Room,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1969,Hospital D,OL357640,Wound Dressing Large,Wound Dressing Large - Generic,BOX,Supply,SurgiTech LLC,GlobalMed,367243,VP-2566,CAT-80242,1359.34,LOT-29716,BATCH-4838,2021-07-19,None,PO-728644,2024-07-24,Delivered,181,34,ER Supply Room,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRATION_BEFORE_PURCHASE_REQUIRES_REVIEW;EXPIRED_ITEM_FLAG,True
SBRN1970,Hospital D,HG28154J,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,298276,VP-1271,CAT-38858,1131.04,LOT-83498,BATCH-2350,2023-07-16,Active,PO-727627,2021-08-21,Delivered,66,3,Receiving Dock,NIM-WOUND-DRESSING-LARGE,EXPIRED_ITEM_FLAG,False
SBRN1971,Hospital D,HG28154J,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,298276,VP-1271,CAT-38858,1131.04,LOT-83498,BATCH-2350,2023-07-16,Active,PO-727627,2021-08-21,Delivered,66,3,Receiving Dock,NIM-WOUND-DRESSING-LARGE,EXPIRED_ITEM_FLAG,False
SBRN1972,Hospital D,HG28154J,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,298276,VP-1271,CAT-38858,1131.04,LOT-83498,BATCH-2350,2023-07-16,Active,PO-727627,2021-08-21,Delivered,66,3,Receiving Dock,NIM-WOUND-DRESSING-LARGE,EXPIRED_ITEM_FLAG,False
SBRN1973,Hospital D,HG28154J,Wound Dressing Large,Wound Dressing Large - Premium,BOX,Pharmaceutical,SurgiTech LLC,Prime Healthcare Vendors,298276,VP-1271,CAT-38858,1131.04,LOT-83498,BATCH-2350,2023-07-16,Active,PO-727627,2021-08-21,Delivered,66,3,Receiving Dock,NIM-WOUND-DRESSING-LARGE,EXPIRED_ITEM_FLAG,False
SBRN1974,Hospital D,JY14542C,Wound Dressing Large,Wound Dressing Large - Premium,EA,Surgical,HealthCorp Intl,GlobalMed,294928,VP-7410,CAT-21530,119.67,LOT-98344,BATCH-4732,2023-10-11,None,PO-405796,,Pending,113,47,ICU Storage,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN1975,Hospital D,JY14542C,Wound Dressing Large,Wound Dressing Large - Premium,EA,Surgical,HealthCorp Intl,GlobalMed,294928,VP-7410,CAT-21530,119.67,LOT-98344,BATCH-4732,2023-10-11,None,PO-405796,,Pending,113,47,ICU Storage,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN1976,Hospital D,JY14542C,Wound Dressing Large,Wound Dressing Large - Premium,EA,Surgical,HealthCorp Intl,GlobalMed,294928,VP-7410,CAT-21530,119.67,LOT-98344,BATCH-4732,2023-10-11,None,PO-405796,,Pending,113,47,ICU Storage,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN1977,Hospital D,OL357640,Wound Dressing Large,Wound Dressing Large - Imported,EA,Surgical,HealthCorp Intl,MedLogix,612099,VP-1398,CAT-34998,866.66,LOT-62282,BATCH-3681,2026-02-07,None,PO-242687,2020-10-07,Pending,61,17,Main Warehouse,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
SBRN1978,Hospital D,OL357640,Wound Dressing Large,Wound Dressing Large - Imported,EA,Surgical,HealthCorp Intl,MedLogix,612099,VP-1398,CAT-34998,866.66,LOT-62282,BATCH-3681,2026-02-07,None,PO-242687,2020-10-07,Pending,61,17,Main Warehouse,NIM-WOUND-DRESSING-LARGE,MISSING_RECALL_STATUS_NORMALIZED_TO_NONE;EXPIRED_ITEM_FLAG,False
